streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,Lat,,Lng,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,second_ID,canonicalUrl,areaSize,photos,LGA,lga_desc,lga_ID,"Post
Code",Municipality,MunicipalityCode,RegionName,"Region
Code","Property
Count"
20,Davies,St,Safety Beach,3936,Vic,{'latitude':,-38.310859,'longitude':,144.999906,House,4,2,2,AUSD,Belle Property Dromana,2017648962,32621,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,https://www.domain.com.au/20-davies-street-safety-beach-vic-3936-2017648962,1410000,,EG-2984-JI,0,0,0,Mornington Peninsula (S),Mornington Peninsula (S),81,3634,Greater Shepparton City Council,52501,Northern Victoria,4,126
1,Thurloo,Dr,Safety Beach,3936,Vic,{'latitude':,-38.3051254,'longitude':,144.9985129,House,3,3,2,AUSD,Nicholas Lynch,2017324248,15937,Nicholas Lynch,https://www.domain.com.au/real-estate-agencies/nicholaslynch-15937,https://www.domain.com.au/1-thurloo-drive-safety-beach-vic-3936-2017324248,1380000,,AK-9563-RB,0,0,0,Mornington Peninsula (S),Mornington Peninsula (S),81,3851,Wellington Shire Council,53901,Eastern Victoria,2,78
36,Edward,St,Sandringham,3191,Vic,{'latitude':,-37.9617906,'longitude':,145.0146453,Unit,2,1,1,AUSD,Belle Property Sandringham,2017651535,3720,Belle Property Sandringham,https://www.domain.com.au/real-estate-agencies/bellepropertysandringham-3720,https://www.domain.com.au/9-36-edward-street-sandringham-vic-3191-2017651535,805000,9,WM-6929-WF,0,0,0,Bayside (C),Bayside (C),30,3730,Moira Shire Council,52901,Northern Victoria,4,312
23,Grange,Rd,Sandringham,3191,Vic,{'latitude':,-37.947999,'longitude':,145.013914,House,3,2,2,AUVB,Buxton Sandringham,2017656737,3935,Buxton Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/buxtonrealestatesandringham-3935,https://www.domain.com.au/23-grange-road-sandringham-vic-3191-2017656737,1630000,,SR-3633-WF,0,0,0,Bayside (C),Bayside (C),30,3730,Moira Shire Council,52901,Northern Victoria,4,25
6,Grange,Rd,Sandringham,3191,Vic,{'latitude':,-37.9479618,'longitude':,145.0112969,House,5,3,2,AUSD,Hodges Sandringham,2017651368,3917,Hodges Real Estate Sandringham,https://www.domain.com.au/real-estate-agencies/hodgesrealestatesandringham-3917,https://www.domain.com.au/6-grange-road-sandringham-vic-3191-2017651368,2295000,,IL-7131-JS,0,0,0,Bayside (C),Bayside (C),30,3342,Moorabool Shire Council,50404,Western Victoria,8,25
7,Chevron,Ct,Seaford,3198,Vic,{'latitude':,-38.08308,'longitude':,145.125661,House,3,1,2,AUSD,Buxton Chelsea,2017657463,4316,Buxton Chelsea,https://www.domain.com.au/real-estate-agencies/buxtonchelsea-4316,https://www.domain.com.au/7-chevron-court-seaford-vic-3198-2017657463,846500,,QR-9119-BI,0,0,0,Frankston (C),Frankston (C),31,3083,Banyule City Council,54005,Northern Metropolitan,3,3889
3,Wright,St,Seaford,3198,Vic,{'latitude':,-38.1203112,'longitude':,145.1395019,House,3,2,2,AUSD,@Realty,2017645730,23542,@Realty,https://www.domain.com.au/real-estate-agencies/realty-23542,https://www.domain.com.au/3-wright-street-seaford-vic-3198-2017645730,780000,,GF-3661-MY,0,0,0,Frankston (C),Frankston (C),31,3083,Darebin City Council,50803,Northern Metropolitan,3,1608
32,Alexander,St,Seddon,3011,Vic,{'latitude':,-37.8037545,'longitude':,144.8900778,House,3,1,0,AUSD,Jas Stephens Real Estate Yarraville,2017642865,22,Jas Stephens Real Estate Yarraville,https://www.domain.com.au/real-estate-agencies/jasstephensrealestateyarraville-22,https://www.domain.com.au/32-alexander-street-seddon-vic-3011-2017642865,1420000,,DY-2844-EZ,0,0,0,Melbourne (C),Melbourne (C),2,3083,Whittlesea City Council,56002,Northern Metropolitan,3,5303
294,Nicholson,St,Seddon,3011,Vic,{'latitude':,-37.8086761,'longitude':,144.8978369,Unit,2,1,1,AUSP,Jas Stephens Real Estate Yarraville,2017643692,22,Jas Stephens Real Estate Yarraville,https://www.domain.com.au/real-estate-agencies/jasstephensrealestateyarraville-22,https://www.domain.com.au/5-294-nicholson-street-seddon-vic-3011-2017643692,420000,5,VM-0293-BD,0,0,0,Melbourne (C),Melbourne (C),2,3465,Central Goldfields Shire Council,56303,Western Victoria,8,23
207,The Boulevard,,Shepparton,3630,Vic,{'latitude':,-36.3698386,'longitude':,145.3940545,Townhouse,2,2,1,AUSA,S&L Shepparton,2017638985,22369,Stockdale & Leggo Shepparton,https://www.domain.com.au/real-estate-agencies/stockdaleleggoshepparton-22369,https://www.domain.com.au/3-207-the-boulevard-shepparton-vic-3630-2017638985,630000,3,PI-2939-TR,0,0,0,Greater Shepparton (C),Greater Shepparton (C),63,3465,Pyrenees Shire Council,51901,Western Victoria,8,8
10,Brunel,St,South Kingsville,3015,Vic,{'latitude':,-37.828538,'longitude':,144.871192,Unit,2,1,2,AUSD,Village Real Estate - Seddon,2017648777,20880,Village Real Estate Seddon,https://www.domain.com.au/real-estate-agencies/villagerealestateseddon-20880,https://www.domain.com.au/1-10-brunel-street-south-kingsville-vic-3015-2017648777,763888,1,JW-9864-ZY,0,0,0,Hobsons Bay (C),Hobsons Bay (C),5,3260,Colac Otway Shire Council,51501,Western Victoria,8,27
109-111,York,St,South Melbourne,3205,Vic,{'latitude':,-37.8314019,'longitude':,144.9587099,Unit,2,2,1,AUSP,Buxton Port Phillip,2017342355,3940,Buxton Port Phillip,https://www.domain.com.au/real-estate-agencies/buxtonportphillip-3940,https://www.domain.com.au/105-109-york-street-south-melbourne-vic-3205-2017342355,760000,105,ET-3469-AM,0,0,0,Port Phillip (C),Port Phillip (C),3,3334,Moorabool Shire Council,50403,Western Victoria,8,22
7,Grampians,Dr,South Morang,3752,Vic,{'latitude':,-37.6218873,'longitude':,145.0986986,House,4,2,2,AUSD,S&L South Morang ; Mernda,2017637861,18779,Stockdale & Leggo South Morang | Mernda,https://www.domain.com.au/real-estate-agencies/stockdaleleggosouthmorangmernda-18779,https://www.domain.com.au/7-grampians-drive-south-morang-vic-3752-2017637861,860000,,VC-5604-LU,0,0,0,Whittlesea (C),Whittlesea (C),13,3401,Horsham Rural City Council,56801,Western Victoria,8,39
17,Paringa,Av,South Morang,3752,Vic,{'latitude':,-37.6428222,'longitude':,145.0835538,House,4,2,2,AUSD,RESIDER Real Estate,2017644382,17427,RESIDER Real Estate,https://www.domain.com.au/real-estate-agencies/residerrealestate-17427,https://www.domain.com.au/17-paringa-avenue-south-morang-vic-3752-2017644382,755000,,WU-4188-RC,0,0,0,Whittlesea (C),Whittlesea (C),13,3352,Moorabool Shire Council,50403,Western Victoria,8,112
10,Parkside,Vw,South Morang,3752,Vic,{'latitude':,-37.6387051,'longitude':,145.0757629,House,3,2,2,AUSD,Barry Plant Bundoora,2017650978,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/10-parkside-view-south-morang-vic-3752-2017650978,761000,,RF-2625-GA,0,0,0,Whittlesea (C),Whittlesea (C),13,3726,Benalla Rural City Council,57901,Northern Victoria,4,10
4,Stonehill,Ct,South Morang,3752,Vic,{'latitude':,-37.6212168,'longitude':,145.0708379,House,5,3,2,AUSD,HAR Rata & Co,2017642972,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/4-stonehill-court-south-morang-vic-3752-2017642972,1500000,,CF-4213-VJ,0,0,0,Whittlesea (C),Whittlesea (C),13,3726,Benalla Rural City Council,57901,Northern Victoria,4,19
68,Argo,St,South Yarra,3141,Vic,{'latitude':,-37.8441888,'longitude':,144.988698,Unit,2,2,2,AUSD,Jellis Craig Stonnington,2017652222,5489, Jellis Craig Stonnington,https://www.domain.com.au/real-estate-agencies/jelliscraigstonnington-5489,https://www.domain.com.au/11-68-argo-street-south-yarra-vic-3141-2017652222,850000,11,AU-0817-QS,0,0,0,Stonnington (C),Stonnington (C),22,3691,Towong Shire Council,53201,Northern Victoria,4,4
49A,Kensington,Rd,South Yarra,3141,Vic,{'latitude':,-37.8359321,'longitude':,145.0015122,Unit,2,1,1,AUSD,Woodards South Yarra,2017644397,7920,Woodards South Yarra,https://www.domain.com.au/real-estate-agencies/woodardssouthyarra-7920,https://www.domain.com.au/8-49a-kensington-road-south-yarra-vic-3141-2017644397,780000,8,ZS-3302-WJ,0,0,0,Stonnington (C),Stonnington (C),22,3527,Buloke Shire Council,57102,Northern Victoria,4,9
15,Derham,St,Spotswood,3015,Vic,{'latitude':,-37.8259483,'longitude':,144.875894,House,4,2,4,AUSP,Reside Real Estate,2017640655,22849,Reside Real Estate,https://www.domain.com.au/real-estate-agencies/residerealestate-22849,https://www.domain.com.au/15-derham-street-spotswood-vic-3015-2017640655,1575000,,RW-9822-TO,0,0,0,Hobsons Bay (C),Hobsons Bay (C),5,3357,Ballarat City Council,50303,Western Victoria,8,1475
14,Merton,St,Springvale,3171,Vic,{'latitude':,-37.9491404,'longitude':,145.1582577,House,3,1,3,AUSP,Leyton Real Estate - Springvale,2017652489,17482,Leyton Real Estate,https://www.domain.com.au/real-estate-agencies/leytonrealestate-17482,https://www.domain.com.au/14-merton-street-springvale-vic-3171-2017652489,925000,,JY-4361-CW,0,0,0,Greater Dandenong (C),Greater Dandenong (C),29,3357,Moorabool Shire Council,50403,Western Victoria,8,49
42,Whitworth,Av,Springvale,3171,Vic,{'latitude':,-37.9402317,'longitude':,145.1481497,House,3,1,2,AUSP,Area Specialist Keysborough,2017629196,31225,Area Specialist Keysborough,https://www.domain.com.au/real-estate-agencies/areaspecialistkeysborough-31225,https://www.domain.com.au/42-whitworth-avenue-springvale-vic-3171-2017629196,1020000,,JP-1383-BI,0,0,0,Greater Dandenong (C),Greater Dandenong (C),29,3352,Ballarat City Council,50302,Western Victoria,8,98
62,James,St,St Albans,3021,Vic,{'latitude':,-37.7389137,'longitude':,144.7841442,House,4,1,2,AUSD,Barry Plant St Albans,2017640732,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/62-james-street-st-albans-vic-3021-2017640732,735000,,GL-4796-TE,0,0,0,Brimbank (C),Brimbank (C),6,3815,Cardinia Shire Council,54302,Eastern Victoria,2,1092
72,Jamieson,St,St Albans,3021,Vic,{'latitude':,-37.7369046,'longitude':,144.7880299,House,4,2,4,AUSD,Barry Plant St Albans,2017642678,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/72-jamieson-street-st-albans-vic-3021-2017642678,730000,,WD-5581-KP,0,0,0,Brimbank (C),Brimbank (C),6,3815,Cardinia Shire Council,54309,Eastern Victoria,2,18
17,Walmer,Av,St Albans,3021,Vic,{'latitude':,-37.743194,'longitude':,144.805113,House,4,2,1,AUSD,Barry Plant St Albans,2017646723,4690,Barry Plant St Albans,https://www.domain.com.au/real-estate-agencies/bpstalbans,https://www.domain.com.au/17-walmer-avenue-st-albans-vic-3021-2017646723,820000,,AV-1037-AD,0,0,0,Brimbank (C),Brimbank (C),6,3815,Cardinia Shire Council,54302,Eastern Victoria,2,41
34,Acland,St,St Kilda,3182,Vic,{'latitude':,-37.8657868,'longitude':,144.9774365,House,2,1,1,AUSP,Buxton St Kilda,2017651150,15964,Buxton St Kilda,https://www.domain.com.au/real-estate-agencies/buxtonstkilda-15964,https://www.domain.com.au/34-acland-street-st-kilda-vic-3182-2017651150,1420000,,NA-3162-IX,0,0,0,Port Phillip (C),Port Phillip (C),3,3568,Gannawarra Shire Council,57204,Northern Victoria,4,14
78,Barkly,St,St Kilda,3182,Vic,{'latitude':,-37.8627784,'longitude':,144.9822452,Unit,2,1,1,AUVB,Gary Peer,2017642374,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/5-78-barkly-street-st-kilda-vic-3182-2017642374,500000,5,LP-1970-GT,0,0,0,Port Phillip (C),Port Phillip (C),3,3475,Loddon Shire Council,56505,Western Victoria,8,14
352,Canterbury,Rd,St Kilda,3182,Vic,{'latitude':,-37.8590955,'longitude':,144.9769309,Unit,2,1,2,AUSD,Belle Property South Melbourne,2017652167,33232,Belle Property South Melbourne,https://www.domain.com.au/real-estate-agencies/bellepropertysouthmelbourne-33232,https://www.domain.com.au/36-352-canterbury-road-st-kilda-vic-3182-2017652167,615000,36,DJ-4882-JZ,0,0,0,Port Phillip (C),Port Phillip (C),3,3371,Pyrenees Shire Council,51904,Western Victoria,8,27
20,Charnwood,Rd,St Kilda,3182,Vic,{'latitude':,-37.8585214,'longitude':,144.9856758,Unit,2,1,0,AUSD,Hodges Brighton,2017648832,3915,Hodges Real Estate Brighton,https://www.domain.com.au/real-estate-agencies/hodgesrealestatebrighton-3915,https://www.domain.com.au/6-18-20-charnwood-road-st-kilda-vic-3182-2017648832,680000,6,AU-4319-UV,0,0,0,Port Phillip (C),Port Phillip (C),3,3558,Campaspe Shire Council,52303,Northern Victoria,4,19
26,Robe,St,St Kilda,3182,Vic,{'latitude':,-37.86392,'longitude':,144.978997,Unit,3,2,1,AUSD,McGrath St Kilda,2017647396,16646,McGrath St Kilda,https://www.domain.com.au/real-estate-agencies/mcgrathstkilda-16646,https://www.domain.com.au/1-26-robe-street-st-kilda-vic-3182-2017647396,1630000,1,QM-1311-AI,0,0,0,Port Phillip (C),Port Phillip (C),3,3121,Yarra City Council,51302,Northern Metropolitan,3,442
4,Robertson,Av,St Kilda,3182,Vic,{'latitude':,-37.8576077,'longitude':,144.9862473,House,4,1,2,AUSD,Gary Peer,2017644346,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/4-robertson-avenue-st-kilda-vic-3182-2017644346,3090000,,QB-6877-BU,0,0,0,Port Phillip (C),Port Phillip (C),3,3023,Melton City Council,55401,Western Metropolitan,7,1760
1,The Esplanade,,St Kilda,3182,Vic,{'latitude':,-37.8629499,'longitude':,144.9728745,Unit,2,2,2,AUSD,McGrath St Kilda,2017647329,16646,McGrath St Kilda,https://www.domain.com.au/real-estate-agencies/mcgrathstkilda-16646,https://www.domain.com.au/11-1-the-esplanade-st-kilda-vic-3182-2017647329,840000,11,PI-2939-TR,0,0,0,Port Phillip (C),Port Phillip (C),3,3023,Melton City Council,55401,Western Metropolitan,7,1750
5,Ardoch,Av,St Kilda East,3183,Vic,{'latitude':,-37.8600528,'longitude':,144.9979324,Unit,2,2,1,AUVB,Gary Peer,2017642419,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/property-profile/8-5-ardoch-avenue-st-kilda-east-vic-3183,920000,8,HY-6949-HA,0,0,0,Port Phillip (C),Port Phillip (C),3,3559,Campaspe Shire Council,52303,Northern Victoria,4,6
32,Hammerdale,Av,St Kilda East,3183,Vic,{'latitude':,-37.8638193,'longitude':,144.9949998,House,2,1,1,AUHB,Gary Peer,2017642537,26351,  Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-26351,https://www.domain.com.au/1-32-hammerdale-avenue-st-kilda-east-vic-3183-2017642537,910000,1,YU-0236-RF,0,0,0,Port Phillip (C),Port Phillip (C),3,3559,Campaspe Shire Council,52304,Northern Victoria,4,10
14,Deakin,St,St Kilda West,3182,Vic,{'latitude':,-37.8572226,'longitude':,144.9737253,Unit,1,1,1,AUSP,Chisholm & Gamon Property - Elwood,2017652434,308,Chisholm & Gamon Elwood,https://www.domain.com.au/real-estate-agencies/chisholmgamonelwood-308,https://www.domain.com.au/8-14-deakin-street-st-kilda-west-vic-3182-2017652434,495000,8,FY-2606-CI,0,0,0,Port Phillip (C),Port Phillip (C),3,3730,Moira Shire Council,52901,Northern Victoria,4,81
13,Mary,St,St Kilda West,3182,Vic,{'latitude':,-37.859933,'longitude':,144.973025,House,3,2,1,AUVB,Marshall White Balwyn,2017653955,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/13-mary-street-st-kilda-west-vic-3182-2017653955,2700000,,LS-3994-JQ,0,0,0,Port Phillip (C),Port Phillip (C),3,3730,Moira Shire Council,52901,Northern Victoria,4,12
21,York,St,St Kilda West,3182,Vic,{'latitude':,-37.8564625,'longitude':,144.9710576,Unit,2,1,0,AUVB,Marshall White Balwyn,2017648828,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/5-21-york-street-st-kilda-west-vic-3182-2017648828,690000,5,IG-3108-BM,0,0,0,Port Phillip (C),Port Phillip (C),3,3709,Towong Shire Council,53201,Northern Victoria,4,16
55,First,Av,Strathmore,3041,Vic,{'latitude':,-37.735679,'longitude':,144.906122,House,4,3,4,AUSD,McDonald Upton,2017649778,11154,McDonald Upton,https://www.domain.com.au/real-estate-agencies/mcdonaldupton-11154,https://www.domain.com.au/55-first-avenue-strathmore-vic-3041-2017649778,1362000,,DY-4712-JI,0,0,0,Moonee Valley (C),Moonee Valley (C),9,3352,Ballarat City Council,50302,Western Victoria,8,51
42,Border,Bvd,Sunbury,3429,Vic,{'latitude':,-37.588344,'longitude':,144.701834,House,3,2,2,AUSD,Reliance Sunbury,2017680309,28273,Reliance Sunbury,https://www.domain.com.au/real-estate-agencies/reliancesunbury-28273,https://www.domain.com.au/42-border-boulevard-sunbury-vic-3429-2017680309,715000,,DW-4500-EV,0,0,0,Hume (C),Hume (C),10,3352,Pyrenees Shire Council,51904,Western Victoria,8,12
76,Hertford,Rd,Sunshine,3020,Vic,{'latitude':,-37.7823078,'longitude':,144.8405836,House,3,1,3,AUSD,Douglas Kay Estate Agents,2017665137,4216,Douglas Kay Estate Agents,https://www.domain.com.au/real-estate-agencies/douglaskayestateagents-4216,https://www.domain.com.au/76-hertford-road-sunshine-vic-3020-2017665137,1602000,,YM-4216-FC,0,0,0,Brimbank (C),Brimbank (C),6,3352,Pyrenees Shire Council,51905,Western Victoria,8,2
30,Lorikeet,Ct,Sunshine North,3020,Vic,{'latitude':,-37.7669515,'longitude':,144.8505779,Townhouse,4,3,2,AUSP,Main Road Real Estate,2017629274,33377,Main Road Real Estate,https://www.domain.com.au/real-estate-agencies/mainroadrealestate-33377,https://www.domain.com.au/30-lorikeet-court-sunshine-north-vic-3020-2017629274,935000,,TL-6308-BQ,0,0,0,Brimbank (C),Brimbank (C),6,3125,Monash City Council,55502,Southern Metropolitan,6,1058
35,Nottingham,St,Sunshine North,3020,Vic,{'latitude':,-37.7738175,'longitude':,144.8454713,House,3,1,1,AUSD,Sweeney Estate Agents Sunshine,2017642804,20260,Sweeney Estate Agents Sunshine,https://www.domain.com.au/real-estate-agencies/sweeneyestateagentssunshine-20260,https://www.domain.com.au/35-nottingham-street-sunshine-north-vic-3020-2017642804,820000,,VT-7726-EE,0,0,0,Brimbank (C),Brimbank (C),6,3125,Whitehorse City Council,55911,Southern Metropolitan,6,5025
11,Surman,Ct,Sunshine North,3020,Vic,{'latitude':,-37.7556272,'longitude':,144.8293621,House,3,1,2,AUSA,RW St Albans,2017644515,11693,Ray White St Albans,https://www.domain.com.au/real-estate-agencies/raywhitestalbans-11693,https://www.domain.com.au/11-surman-court-sunshine-north-vic-3020-2017644515,730000,,PU-9174-AP,0,0,0,Brimbank (C),Brimbank (C),6,3151,Whitehorse City Council,55902,Eastern Metropolitan,1,2233
14,Diosma,Av,Sunshine West,3020,Vic,{'latitude':,-37.7975084,'longitude':,144.7920938,House,3,2,2,AUSP,Barry Plant Sunshine,2017644353,8753,Barry Plant Sunshine,https://www.domain.com.au/real-estate-agencies/barryplantsunshine-8753,https://www.domain.com.au/14-diosma-avenue-sunshine-west-vic-3020-2017644353,818000,,TP-0999-FT,0,0,0,Brimbank (C),Brimbank (C),6,3151,Whitehorse City Council,55906,Eastern Metropolitan,1,885
29,Joan,St,Sunshine West,3020,Vic,{'latitude':,-37.789749,'longitude':,144.803191,House,4,2,6,AUSD,Douglas Kay Estate Agents,2017664063,4216,Douglas Kay Estate Agents,https://www.domain.com.au/real-estate-agencies/douglaskayestateagents-4216,https://www.domain.com.au/29-joan-street-sunshine-west-vic-3020-2017664063,930000,,DK-8557-ZB,0,0,0,Brimbank (C),Brimbank (C),6,3151,Whitehorse City Council,55909,Eastern Metropolitan,1,983
29A,Durham,Rd,Surrey Hills,3127,Vic,{'latitude':,-37.8287794,'longitude':,145.0911653,House,5,3,3,AUHB,Fellowship Kew,2017643364,6525, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,https://www.domain.com.au/29a-durham-road-surrey-hills-vic-3127-2017643364,2770000,,DS-9452-EF,0,0,0,Boroondara (C),Boroondara (C),17,3281,Moyne Shire Council,51801,Western Victoria,8,30
11,Middlesex,Rd,Surrey Hills,3127,Vic,{'latitude':,-37.8266311,'longitude':,145.0904634,Villa,2,1,1,AUSD,Marshall White Balwyn,2017640927,17435,Marshall White,https://www.domain.com.au/real-estate-agencies/marshallwhite-17435,https://www.domain.com.au/3-11-middlesex-road-surrey-hills-vic-3127-2017640927,875000,3,NS-7573-TQ,0,0,0,Boroondara (C),Boroondara (C),17,3281,Warrnambool City Council,52101,Western Victoria,8,187
245,Mont Albert,Rd,Surrey Hills,3127,Vic,{'latitude':,-37.819487,'longitude':,145.0917602,House,3,1,3,AUVB,Marshall White Balwyn,2017623951,18210,Marshall White Boroondara,https://www.domain.com.au/real-estate-agencies/marshallwhiteboroondara-18210,https://www.domain.com.au/property-profile/245-mont-albert-road-surrey-hills-vic-3127,1750000,,CT-8416-XC,0,0,0,Boroondara (C),Boroondara (C),17,3860,Wellington Shire Council,53903,Eastern Victoria,2,23
